DateTime,SpConductivity,Q,NO3_corrected,TempC,FDOMRFU,Date,diff
2014-04-15 10:47:46,143.82,14.76597,0.11247,13.34,47.64,2014-04-15 10:47:46,0
2014-04-15 11:02:16,144.01,13.70534,0.11093,13.46,47.43,2014-04-15 11:02:16,0
2014-04-15 11:17:26,143.69,13.66947,0.10882,13.65,47.02,2014-04-15 11:17:26,0
2014-04-15 11:32:36,143.95,14.285570000000002,0.11257,13.76,47.53,2014-04-15 11:32:36,0
2014-04-15 11:47:46,144.27,14.76597,0.114,13.82,47.58,2014-04-15 11:47:46,0
2014-04-15 12:02:16,145.23,15.027970000000002,0.1106,14.0,47.51,2014-04-15 12:02:16,0
2014-04-15 12:17:26,145.95,14.285570000000002,0.11309,14.11,47.5,2014-04-15 12:17:26,0
2014-04-15 12:32:36,146.56,14.6173,0.11156,14.22,47.41,2014-04-15 12:32:36,0
2014-04-15 12:47:46,146.14,14.32224,0.11271,14.31,47.58,2014-04-15 12:47:46,0
2014-04-15 13:02:16,146.02,15.027970000000002,0.11619000000000003,14.29,47.55,2014-04-15 13:02:16,0
2014-04-15 13:17:26,146.06,16.25531,0.12073,14.23,47.76,2014-04-15 13:17:26,0
2014-04-15 13:32:36,145.95,16.25531,0.11780999999999997,14.21,47.77,2014-04-15 13:32:36,0
2014-04-15 13:47:46,145.67,16.847379999999998,0.11177,14.13,47.69,2014-04-15 13:47:46,0
2014-04-15 14:02:16,144.73,16.099239999999998,0.10344,14.09,47.65,2014-04-15 14:02:16,0
2014-04-15 14:17:26,144.29,17.24802,0.09146,14.0,47.61,2014-04-15 14:17:26,0
2014-04-15 14:32:36,141.97,16.72811,0.082785,13.95,47.74,2014-04-15 14:32:36,0
2014-04-15 14:47:46,141.88,16.847379999999998,0.07411000000000001,13.87,48.11,2014-04-15 14:47:46,0
2014-04-15 15:02:16,140.77,18.10484,0.07567,13.83,47.88,2014-04-15 15:02:16,0
2014-04-15 15:17:26,140.94,18.81379,0.0556,13.78,47.61,2014-04-15 15:17:26,0
2014-04-15 15:32:36,140.67,18.85592,0.03584,13.72,48.44,2014-04-15 15:32:36,0
2014-04-15 15:47:46,140.05,19.49358,0.02534,13.64,48.85,2014-04-15 15:47:46,0
2014-04-15 16:02:16,139.65,18.72967,0.01966,13.58,49.34,2014-04-15 16:02:16,0
2014-04-15 16:17:26,140.39,18.68769,0.01361,13.53,50.04,2014-04-15 16:17:26,0
2014-04-15 16:32:36,142.04,20.09838,0.01593,13.47,50.66,2014-04-15 16:32:36,0
2014-04-15 16:47:46,143.74,19.88131,0.01438,13.43,50.93,2014-04-15 16:47:46,0
2014-04-15 17:02:16,145.55,19.57941,0.01399,13.4,51.24,2014-04-15 17:02:16,0
2014-04-15 17:17:26,147.16,21.112170000000006,0.01141,13.4,51.35,2014-04-15 17:17:26,0
2014-04-15 17:32:36,149.64,20.22918,0.01225,13.4,51.59,2014-04-15 17:32:36,0
2014-04-15 17:47:46,150.97,20.09838,0.00778,13.37,51.79,2014-04-15 17:47:46,0
2014-04-15 18:02:16,153.03,20.84528,0.00302,13.36,50.02,2014-04-15 18:02:16,0
2014-04-15 18:17:26,154.9,19.40794,0.01115,13.34,51.12,2014-04-15 18:17:26,0
2014-04-15 18:32:36,156.47,20.09838,0.00762,13.3,50.8,2014-04-15 18:32:36,0
2014-04-15 18:47:46,157.97,19.96799,0.0094,13.27,52.21,2014-04-15 18:47:46,0
2014-04-15 19:02:16,159.08,19.3225,0.01134,13.24,52.45,2014-04-15 19:02:16,0
2014-04-15 19:17:26,160.28,19.92463,0.0086,13.2,52.5,2014-04-15 19:17:26,0
2014-04-15 19:32:36,161.44,19.45074,0.01278,13.17,52.76,2014-04-15 19:32:36,0
2014-04-15 19:47:46,163.18,18.9826,0.01145,13.15,52.9,2014-04-15 19:47:46,0
2014-04-15 20:02:16,161.7,21.06757,0.0043,13.13,51.6,2014-04-15 20:02:16,0
2014-04-15 20:17:26,158.81,20.53607,0.00421302325581395,13.09,51.7,2014-04-15 20:17:26,0
2014-04-15 20:32:36,156.73,22.24262,0.004126046511627911,12.93,51.75,2014-04-15 20:32:36,0
2014-04-15 20:47:46,153.72,21.33589,0.00403906976744186,12.74,52.01,2014-04-15 20:47:46,0
2014-04-15 21:02:16,151.9,20.88964,0.00395209302325581,12.54,52.03,2014-04-15 21:02:16,0
2014-04-15 21:17:26,151.03,21.20151,0.0038651162790697695,12.36,52.21,2014-04-15 21:17:26,0
2014-04-15 21:32:36,150.81,21.83224,0.003778139534883721,12.15,52.38,2014-04-15 21:32:36,0
2014-04-15 21:47:46,149.52,21.87765,0.00369116279069767,11.93,51.78,2014-04-15 21:47:46,0
2014-04-15 22:02:16,148.11,22.42625,0.0036041860465116297,11.67,50.72,2014-04-15 22:02:16,0
2014-04-15 22:17:26,146.7,25.22302,0.0035172093023255802,11.42,52.58,2014-04-15 22:17:26,0
2014-04-15 22:32:36,145.18,24.25644,0.00343023255813953,11.17,52.77,2014-04-15 22:32:36,0
2014-04-15 22:47:46,143.21,24.25644,0.00334325581395349,10.93,52.3,2014-04-15 22:47:46,0
2014-04-15 23:02:16,141.4,26.10919,0.00325627906976744,10.67,52.55,2014-04-15 23:02:16,0
2014-04-15 23:17:26,140.08,25.86149,0.058383139534883714,10.46,53.17,2014-04-15 23:17:26,0
2014-04-15 23:32:36,141.21,25.41862,0.02958313953488372,10.28,54.46,2014-04-15 23:32:36,0
2014-04-15 23:47:46,143.06,26.35808,0.054145000000000006,10.15,55.37,2014-04-15 23:47:46,0
2014-04-16 00:02:16,145.64,26.65831,0.070015,10.03,56.1,2014-04-16 00:02:16,0
2014-04-16 00:17:26,148.12,26.25838,0.077655,9.92,56.72,2014-04-16 00:17:26,0
2014-04-16 00:32:36,149.38,26.90981,0.07942,9.75,56.84,2014-04-16 00:32:36,0
2014-04-16 00:47:46,150.16,27.7738,0.057085,9.52,56.97,2014-04-16 00:47:46,0
2014-04-16 01:02:16,151.66,27.11187,0.095285,9.34,57.0,2014-04-16 01:02:16,0
2014-04-16 01:17:26,151.4,28.03053,0.10175,9.17,57.74,2014-04-16 01:17:26,0
2014-04-16 01:32:36,150.91,29.06931,0.06825,9.0,57.85,2014-04-16 01:32:36,0
2014-04-16 01:47:46,150.29,30.98698,0.1340370588235295,8.77,57.22,2014-04-16 01:47:46,0
2014-04-16 02:02:16,146.9,32.078959999999995,0.186065294117647,8.26,56.72,2014-04-16 02:02:16,0
2014-04-16 02:17:26,143.37,33.47065,0.09352,7.85,57.01,2014-04-16 02:17:26,0
2014-04-16 02:32:36,142.09,34.66261,0.26341000000000003,7.44,57.76,2014-04-16 02:32:36,0
2014-04-16 02:47:46,141.83,35.81728,0.13663083333333334,7.18,58.25,2014-04-16 02:47:46,0
2014-04-16 03:02:16,141.34,36.28447,0.20344,6.24,58.66,2014-04-16 03:02:16,0
2014-04-16 03:17:26,142.17,40.13141,0.1523425,5.8,59.61,2014-04-16 03:17:26,0
2014-04-16 03:32:36,143.74,41.32034,0.08228436046511628,5.67,60.82,2014-04-16 03:32:36,0
2014-04-16 03:47:46,145.01,42.50927,0.00160372093023256,5.6,61.28,2014-04-16 03:47:46,0
2014-04-16 04:02:16,145.42,43.6982,0.00151674418604651,5.71,62.07,2014-04-16 04:02:16,0
2014-04-16 04:17:26,148.56,44.88713,0.0014297674418604696,5.77,62.32,2014-04-16 04:17:26,0
2014-04-16 04:32:36,148.81,64.68885999999999,0.00134279069767442,5.73,62.13,2014-04-16 04:32:36,0
2014-04-16 04:47:46,146.76,78.85905,0.00125581395348837,5.59,62.14,2014-04-16 04:47:46,0
2014-04-16 05:02:16,147.17,87.83475,0.00116883720930233,5.44,62.4,2014-04-16 05:02:16,0
2014-04-16 05:17:26,146.93,84.57992,0.0010818604651162804,5.28,62.3,2014-04-16 05:17:26,0
2014-04-16 05:32:36,145.9,102.45307,0.000994883720930233,5.14,62.36,2014-04-16 05:32:36,0
2014-04-16 05:47:46,145.24,105.73212,0.000907906976744186,5.05,62.34,2014-04-16 05:47:46,0
2014-04-16 06:02:16,145.65,117.98615,0.00082093023255814,4.95,62.07,2014-04-16 06:02:16,0
2014-04-16 06:17:26,145.18,123.22743,0.000733953488372093,4.87,62.09,2014-04-16 06:17:26,0
2014-04-16 06:32:36,144.32,140.55791000000002,0.0006469767441860468,4.79,61.87,2014-04-16 06:32:36,0
2014-04-16 06:47:46,144.37,141.94722,0.00056,4.69,61.69,2014-04-16 06:47:46,0
2014-04-16 07:02:16,142.3,137.79981,0.00471,4.57,61.44,2014-04-16 07:02:16,0
2014-04-16 07:17:26,141.56,137.45696999999998,0.00046,4.47,61.1,2014-04-16 07:17:26,0
2014-04-16 07:32:36,140.02,129.3571,0.01442,4.36,60.77,2014-04-16 07:32:36,0
2014-04-16 07:47:46,139.78,115.67002,0.01387,4.29,60.47,2014-04-16 07:47:46,0
2014-04-16 08:02:16,138.45,101.27351,0.01545,4.25,60.2,2014-04-16 08:02:16,0
2014-04-16 08:17:26,137.48,94.3398,0.01566,4.29,59.86,2014-04-16 08:17:26,0
2014-04-16 08:32:36,136.89,87.92604,0.01587,4.35,59.48,2014-04-16 08:32:36,0
2014-04-16 08:47:46,139.005,84.57992,0.017509999999999998,4.44,57.79,2014-04-16 08:47:46,0
2014-04-16 09:02:16,141.12,81.12331999999998,0.0196,4.55,58.26,2014-04-16 09:02:16,0
2014-04-16 09:17:26,137.17,38.54513,0.02293,4.67,58.36,2014-04-16 09:17:26,0
2014-04-16 09:32:36,136.51,27.1625,0.02626,4.83,58.05,2014-04-16 09:32:36,0
2014-04-16 09:47:46,137.12,27.1625,0.02455,5.04,57.74,2014-04-16 09:47:46,0
2014-04-16 10:02:16,134.38,27.01075,0.02589,5.34,57.3,2014-04-16 10:02:16,0
2014-04-16 10:17:26,134.33,26.15887,0.02263,5.67,56.34,2014-04-16 10:17:26,0
2014-04-16 10:32:36,133.28,26.15887,0.02447,6.0,56.65,2014-04-16 10:32:36,0
2014-04-16 10:47:46,132.35,26.75877,0.02375,6.32,56.33,2014-04-16 10:47:46,0
2014-04-16 11:02:16,131.61,26.85942,0.02157,6.67,56.62,2014-04-16 11:02:16,0
2014-04-16 11:17:26,130.85,28.03053,0.02122,7.03,56.4,2014-04-16 11:17:26,0
2014-04-16 11:32:36,129.15,26.55804,0.02077,7.38,56.22,2014-04-16 11:32:36,0
2014-04-16 11:47:46,129.19,27.51826,0.02398,7.85,55.82,2014-04-16 11:47:46,0
2014-04-16 12:02:16,129.06,27.01075,0.02272,8.28,55.35,2014-04-16 12:02:16,0
2014-04-16 12:17:26,128.54,26.90981,0.02557,8.69,55.0,2014-04-16 12:17:26,0
2014-04-16 12:32:36,128.26,26.60815,0.02842,9.15,54.53,2014-04-16 12:32:36,0
2014-04-16 12:47:46,128.06,26.2086,0.03047,9.56,54.13,2014-04-16 12:47:46,0
2014-04-16 13:02:16,127.91,25.71344,0.02789,9.96,53.87,2014-04-16 13:02:16,0
2014-04-16 13:17:26,127.95,25.12551,0.026985,10.31,53.41,2014-04-16 13:17:26,0
2014-04-16 13:32:36,128.3,24.59258,0.02608,10.67,53.0,2014-04-16 13:32:36,0
2014-04-16 13:47:46,127.97,24.16083,0.03143,10.86,52.85,2014-04-16 13:47:46,0
2014-04-16 14:02:16,127.94,24.25644,0.0301,10.95,52.66,2014-04-16 14:02:16,0
2014-04-16 14:17:26,128.13,24.54442,0.03108,10.94,52.56,2014-04-16 14:17:26,0
2014-04-16 14:32:36,128.0,23.63835,0.032060000000000005,10.87,52.64,2014-04-16 14:32:36,0
2014-04-16 14:47:46,127.9,23.12162,0.02744,10.8,52.45,2014-04-16 14:47:46,0
2014-04-16 15:02:16,127.52,22.42625,0.03046,10.76,52.49,2014-04-16 15:02:16,0
2014-04-16 15:17:26,127.28,22.98169,0.0373,10.59,52.53,2014-04-16 15:17:26,0
2014-04-16 15:32:36,127.35,22.19683,0.0374,10.31,52.61,2014-04-16 15:32:36,0
2014-04-16 15:47:46,128.32,21.60591,0.03745,10.04,52.55,2014-04-16 15:47:46,0
2014-04-16 16:02:16,128.03,21.65108,0.03885,9.75,52.57,2014-04-16 16:02:16,0
2014-04-16 16:17:26,128.9,22.24262,0.03717,9.4,52.67,2014-04-16 16:17:26,0
2014-04-16 16:32:36,128.83,21.33589,0.04243,9.09,52.81,2014-04-16 16:32:36,0
2014-04-16 16:47:46,128.95,21.56079,0.03918,8.85,52.76,2014-04-16 16:47:46,0
2014-04-16 17:02:16,128.95,21.20151,0.04051,8.63,52.78,2014-04-16 17:02:16,0
2014-04-16 17:17:26,129.0,20.84528,0.0423,8.39,52.73,2014-04-16 17:17:26,0
2014-04-16 17:32:36,129.03,20.5801,0.04409,8.1,52.75,2014-04-16 17:32:36,0
2014-04-16 17:47:46,127.5,20.80096,0.04709,7.87,52.71,2014-04-16 17:47:46,0
2014-04-16 18:02:16,128.53,21.112170000000006,0.052410000000000005,7.64,52.53,2014-04-16 18:02:16,0
2014-04-16 18:17:26,129.44,19.70851,0.055070000000000015,7.36,52.22,2014-04-16 18:17:26,0
2014-04-16 18:32:36,130.32,20.84528,0.05696,7.14,52.27,2014-04-16 18:32:36,0
2014-04-16 18:47:46,129.97,19.6224,0.0599,6.93,52.32,2014-04-16 18:47:46,0
2014-04-16 19:02:16,129.25,20.62418,0.05948,6.72,52.15,2014-04-16 19:02:16,0
2014-04-16 19:17:26,130.14,20.09838,0.06704,6.58,52.0,2014-04-16 19:17:26,0
2014-04-16 19:32:36,128.26,20.36042,0.06483,6.42,51.85,2014-04-16 19:32:36,0
2014-04-16 19:47:46,129.04,19.15217,0.07116,6.27,51.88,2014-04-16 19:47:46,0
2014-04-16 20:02:16,129.22,19.3225,0.07286000000000001,6.14,51.65,2014-04-16 20:02:16,0
2014-04-16 20:17:26,129.19,18.8981,0.07527,6.02,51.66,2014-04-16 20:17:26,0
2014-04-16 20:32:36,129.41,20.09838,0.07484,5.89,51.43,2014-04-16 20:32:36,0
2014-04-16 20:47:46,129.61,19.27984,0.07987000000000001,5.76,51.1,2014-04-16 20:47:46,0
2014-04-16 21:02:16,129.02,20.05487,0.08171,5.63,51.25,2014-04-16 21:02:16,0
2014-04-16 21:17:26,128.34,19.45074,0.08645,5.5,51.12,2014-04-16 21:17:26,0
2014-04-16 21:32:36,128.22,18.68769,0.08874,5.36,51.12,2014-04-16 21:32:36,0
2014-04-16 21:47:46,128.35,19.6224,0.08991,5.25,51.14,2014-04-16 21:47:46,0
2014-04-16 22:02:16,128.36,18.22895,0.0915,5.11,50.85,2014-04-16 22:02:16,0
2014-04-16 22:17:26,128.33,17.49069,0.09314,4.99,50.83,2014-04-16 22:17:26,0
2014-04-16 22:32:36,128.33,17.81691,0.09652,4.88,50.84,2014-04-16 22:32:36,0
2014-04-16 22:47:46,128.38,17.73507,0.10001,4.74,50.64,2014-04-16 22:47:46,0
2014-04-16 23:02:16,128.41,17.8579,0.10202,4.63,50.9,2014-04-16 23:02:16,0
2014-04-16 23:17:26,128.58,17.40961,0.10516,4.5,50.83,2014-04-16 23:17:26,0
2014-04-16 23:32:36,129.42,17.61266,0.10631,4.4,50.78,2014-04-16 23:32:36,0
2014-04-16 23:47:46,128.23,17.89893,0.10935,4.3,50.39,2014-04-16 23:47:46,0
2014-04-17 00:02:16,128.69,16.92713,0.11097,4.19,50.61,2014-04-17 00:02:16,0
2014-04-17 00:17:26,128.88,16.21622,0.1154,4.1,50.52,2014-04-17 00:17:26,0
2014-04-17 00:32:36,129.07,16.609270000000002,0.11817,3.99,50.16,2014-04-17 00:32:36,0
2014-04-17 00:47:46,130.3,16.33364,0.12369,3.92,50.0,2014-04-17 00:47:46,0
2014-04-17 01:02:16,130.26,17.00706,0.12593,3.83,50.23,2014-04-17 01:02:16,0
2014-04-17 01:17:26,130.32,16.96707,0.1276,3.76,50.06,2014-04-17 01:17:26,0
2014-04-17 01:32:36,130.78,16.372870000000002,0.13092,3.67,50.15,2014-04-17 01:32:36,0
2014-04-17 01:47:46,130.98,17.16751,0.13510999999999998,3.6,50.04,2014-04-17 01:47:46,0
2014-04-17 02:02:16,130.85,16.25531,0.1378,3.47,50.1,2014-04-17 02:02:16,0
2014-04-17 02:17:26,131.29,16.21622,0.14062,3.38,50.04,2014-04-17 02:17:26,0
2014-04-17 02:32:36,131.5,33.07798,0.14256,3.28,49.5,2014-04-17 02:32:36,0
2014-04-17 02:47:46,131.67,41.12355,0.1454,3.18,49.06,2014-04-17 02:47:46,0
2014-04-17 03:02:16,131.98,44.36712,0.14825,3.1,49.63,2014-04-17 03:02:16,0
2014-04-17 03:17:26,132.0,50.25438,0.15223,3.02,49.43,2014-04-17 03:17:26,0
2014-04-17 03:32:36,132.49,62.97775,0.15558,2.93,49.25,2014-04-17 03:32:36,0
2014-04-17 03:47:46,132.75,71.10486,0.16093,2.82,49.71,2014-04-17 03:47:46,0
2014-04-17 04:02:16,133.13,68.09966999999999,0.16401,2.74,49.49,2014-04-17 04:02:16,0
2014-04-17 04:17:26,132.68,67.93908,0.16552999999999998,2.67,49.48,2014-04-17 04:17:26,0
2014-04-17 04:32:36,132.88,69.55353000000001,0.16998,2.58,49.57,2014-04-17 04:32:36,0
2014-04-17 04:47:46,133.1,78.08275,0.17473,2.5,49.5,2014-04-17 04:47:46,0
2014-04-17 05:02:16,132.18,60.98518000000001,0.17829,2.42,49.59,2014-04-17 05:02:16,0
2014-04-17 05:17:26,132.35,62.13081999999999,0.18067,2.36,49.5,2014-04-17 05:17:26,0
2014-04-17 05:32:36,132.67,55.41725,0.18261,2.3,49.43,2014-04-17 05:32:36,0
2014-04-17 05:47:46,132.73,35.70095999999999,0.18653,2.25,49.52,2014-04-17 05:47:46,0
2014-04-17 06:02:16,132.78,21.15682,0.18828,2.22,49.5,2014-04-17 06:02:16,0
2014-04-17 06:17:26,132.91,12.17238,0.19203,2.21,49.43,2014-04-17 06:17:26,0
2014-04-17 06:32:36,133.07,13.27814,0.193505,2.23,49.34,2014-04-17 06:32:36,0
2014-04-17 06:47:46,133.13,13.8132,0.19498,2.25,49.3,2014-04-17 06:47:46,0
2014-04-17 07:02:16,133.11,14.432529999999998,0.19755,2.29,49.18,2014-04-17 07:02:16,0
2014-04-17 07:17:26,133.2,13.8132,0.19845,2.33,49.07,2014-04-17 07:17:26,0
2014-04-17 07:32:36,133.18,14.99039,0.19966,2.41,48.94,2014-04-17 07:32:36,0
2014-04-17 07:47:46,133.21,14.99039,0.201,2.48,48.83,2014-04-17 07:47:46,0
2014-04-17 08:02:16,133.24,14.95287,0.20245,2.58,48.78,2014-04-17 08:02:16,0
2014-04-17 08:17:26,133.11,14.76597,0.20116,2.67,48.69,2014-04-17 08:17:26,0
2014-04-17 08:32:36,133.05,14.39572,0.20529,2.79,48.32,2014-04-17 08:32:36,0
2014-04-17 08:47:46,132.97,14.06656,0.2043,2.97,48.22,2014-04-17 08:47:46,0
2014-04-17 09:02:16,132.95,13.84925,0.20642,3.15,48.26,2014-04-17 09:02:16,0
2014-04-17 09:17:26,133.01,16.02148,0.2065,3.36,47.97,2014-04-17 09:17:26,0
