DateTime,SpConductivity,Q,NO3_corrected,TempC,FDOMRFU,Date,diff
2013-03-28 15:47:40,119.51,31.69461,0.40151,1.64,44.297,2013-03-28 15:47:40,0
2013-03-28 16:02:16,119.51,31.42149,0.40033,1.73,44.237,2013-03-28 16:02:16,0
2013-03-28 16:17:26,119.32,31.5306,0.3968,1.65,44.287,2013-03-28 16:17:26,0
2013-03-28 16:32:36,119.3,31.85905,0.39798,1.63,44.307,2013-03-28 16:32:36,0
2013-03-28 16:46:41,119.2,33.13394,0.39563,1.59,44.187,2013-03-28 16:46:41,0
2013-03-28 17:02:16,119.2,31.58522,0.39916,1.54,44.247,2013-03-28 17:02:16,0
2013-03-28 17:17:26,119.18,31.749370000000006,0.40268,1.49,44.267,2013-03-28 17:17:26,0
2013-03-28 17:32:36,119.28,31.14957,0.40268,1.46,44.317,2013-03-28 17:32:36,0
2013-03-28 17:46:41,119.49,29.96721,0.40503,1.42,44.237,2013-03-28 17:46:41,0
2013-03-28 18:02:16,119.74,29.96721,0.40974,1.38,44.227,2013-03-28 18:02:16,0
2013-03-28 18:17:26,119.83,30.55551,0.41444,1.33,44.197,2013-03-28 18:17:26,0
2013-03-28 18:32:36,120.09,29.96721,0.4179600000000001,1.26,44.327,2013-03-28 18:32:36,0
2013-03-28 18:46:41,120.36,29.22676,0.4179600000000001,1.21,44.347,2013-03-28 18:46:41,0
2013-03-28 19:02:16,120.58,29.06931,0.42502,1.19,44.347,2013-03-28 19:02:16,0
2013-03-28 19:17:26,120.91,29.54295,0.42502,1.16,44.437,2013-03-28 19:17:26,0
2013-03-28 19:32:36,121.21,29.06931,0.42972,1.14,44.507,2013-03-28 19:32:36,0
2013-03-28 19:46:41,121.51,30.28739,0.43089,1.12,44.587,2013-03-28 19:46:41,0
2013-03-28 20:02:16,121.73,28.65151,0.43442,1.11,44.627,2013-03-28 20:02:16,0
2013-03-28 20:17:26,122.01,27.06128,0.43442,1.1,44.657,2013-03-28 20:17:26,0
2013-03-28 20:32:36,122.19,28.23676,0.43795,1.09,44.697,2013-03-28 20:32:36,0
2013-03-28 20:46:41,122.43,26.50798,0.43912,1.06,44.777,2013-03-28 20:46:41,0
2013-03-28 21:02:16,122.66,25.76274,0.44147,1.06,44.757,2013-03-28 21:02:16,0
2013-03-28 21:17:26,122.75,26.65831,0.44735,1.06,44.777,2013-03-28 21:17:26,0
2013-03-28 21:32:36,122.86,25.61497,0.44618,1.05,44.837,2013-03-28 21:32:36,0
2013-03-28 21:46:41,123.11,25.61497,0.445,1.05,44.867,2013-03-28 21:46:41,0
2013-03-28 22:02:16,123.22,24.78571,0.44735,1.04,44.967,2013-03-28 22:02:16,0
2013-03-28 22:17:26,123.39,25.61497,0.45088,1.04,44.907,2013-03-28 22:17:26,0
2013-03-28 22:32:36,123.51,25.91093,0.45088,1.02,44.827,2013-03-28 22:32:36,0
2013-03-28 22:46:41,123.8,24.4963,0.45323,0.99,44.897,2013-03-28 22:46:41,0
2013-03-28 23:02:16,123.94,23.26197,0.45911,0.95,44.857,2013-03-28 23:02:16,0
2013-03-28 23:17:26,124.27,24.78571,0.46028,0.91,44.857,2013-03-28 23:17:26,0
2013-03-28 23:32:36,124.45,23.54397,0.46263,0.87,44.827,2013-03-28 23:32:36,0
2013-03-28 23:46:41,124.68,23.82768,0.4638100000000001,0.84,45.037,2013-03-28 23:46:41,0
2013-03-29 00:02:16,124.9,25.02818,0.46616,0.81,45.077,2013-03-29 00:02:16,0
2013-03-29 00:17:26,125.12,22.84219,0.46851,0.78,44.917,2013-03-29 00:17:26,0
2013-03-29 00:32:36,125.24,22.33434,0.4708600000000001,0.75,44.887,2013-03-29 00:32:36,0
2013-03-29 00:46:41,125.36,22.47227,0.47439,0.73,44.757,2013-03-29 00:46:41,0
2013-03-29 01:02:16,125.62,22.47227,0.47909,0.72,44.817,2013-03-29 01:02:16,0
2013-03-29 01:17:26,125.76,21.65108,0.48144,0.72,44.897,2013-03-29 01:17:26,0
2013-03-29 01:32:36,125.84,21.42571,0.47909,0.73,44.647,2013-03-29 01:32:36,0
2013-03-29 01:46:41,126.09,20.93405,0.48027,0.75,44.857,2013-03-29 01:46:41,0
2013-03-29 02:02:16,126.14,21.24626,0.48144,0.76,44.997,2013-03-29 02:02:16,0
2013-03-29 02:17:26,126.19,21.02302,0.48379,0.77,45.047,2013-03-29 02:17:26,0
2013-03-29 02:32:36,126.24,21.60591,0.48614,0.78,45.057,2013-03-29 02:32:36,0
2013-03-29 02:46:41,126.44,20.7567,0.48967,0.79,45.097,2013-03-29 02:46:41,0
2013-03-29 03:02:16,126.56,20.7567,0.48849,0.79,45.017,2013-03-29 03:02:16,0
2013-03-29 03:17:26,126.77,20.84528,0.4932,0.79,44.967,2013-03-29 03:17:26,0
2013-03-29 03:32:36,126.91,21.74157,0.4932,0.78,45.057,2013-03-29 03:32:36,0
2013-03-29 03:46:41,127.04,21.112170000000006,0.49672,0.77,45.087,2013-03-29 03:46:41,0
2013-03-29 04:02:16,127.21,20.62418,0.49907,0.75,44.937,2013-03-29 04:02:16,0
2013-03-29 04:17:26,127.37,21.47069,0.50142,0.73,45.007,2013-03-29 04:17:26,0
2013-03-29 04:32:36,127.57,20.97851,0.5026,0.7,45.057,2013-03-29 04:32:36,0
2013-03-29 04:46:41,127.64,19.88131,0.50495,0.67,45.037,2013-03-29 04:46:41,0
2013-03-29 05:02:16,127.9,19.40794,0.5073,0.64,45.027,2013-03-29 05:02:16,0
2013-03-29 05:17:26,128.04,21.112170000000006,0.50965,0.62,45.007,2013-03-29 05:17:26,0
2013-03-29 05:32:36,128.24,20.36042,0.51436,0.61,45.107,2013-03-29 05:32:36,0
2013-03-29 05:46:41,128.37,19.6224,0.51553,0.61,45.057,2013-03-29 05:46:41,0
2013-03-29 06:02:16,128.61,20.27288,0.52258,0.61,45.057,2013-03-29 06:02:16,0
2013-03-29 06:17:26,128.81,19.27984,0.52376,0.62,45.067,2013-03-29 06:17:26,0
2013-03-29 06:32:36,128.98,19.79482,0.52258,0.67,45.017,2013-03-29 06:32:36,0
2013-03-29 06:46:41,128.93,19.83804,0.5272899999999999,0.76,45.077,2013-03-29 06:46:41,0
2013-03-29 07:02:16,129.05,20.22918,0.52846,0.88,45.007,2013-03-29 07:02:16,0
2013-03-29 07:17:26,129.07,18.56201,0.53199,1.02,45.127,2013-03-29 07:17:26,0
2013-03-29 07:32:36,129.06,19.66543,0.53081,1.13,44.977,2013-03-29 07:32:36,0
2013-03-29 07:46:41,128.96,20.27288,0.53081,1.22,45.057,2013-03-29 07:46:41,0
2013-03-29 08:02:16,129.03,19.40794,0.53199,1.3,45.017,2013-03-29 08:02:16,0
2013-03-29 08:17:26,129.05,19.83804,0.53199,1.38,45.107,2013-03-29 08:17:26,0
2013-03-29 08:32:36,129.04,18.77171,0.52964,1.48,45.157,2013-03-29 08:32:36,0
2013-03-29 08:46:41,128.97,20.27288,0.5272899999999999,1.6,44.937,2013-03-29 08:46:41,0
2013-03-29 09:02:16,128.88,19.6224,0.52964,1.77,45.047,2013-03-29 09:02:16,0
2013-03-29 09:17:26,128.73,19.92463,0.53081,1.9,45.017,2013-03-29 09:17:26,0
2013-03-29 09:32:36,128.59,19.79482,0.52493,2.02,44.907,2013-03-29 09:32:36,0
2013-03-29 09:46:41,128.2,19.92463,0.52258,2.04,44.927,2013-03-29 09:46:41,0
2013-03-29 10:02:16,127.73,19.57941,0.5190600000000001,2.19,44.817,2013-03-29 10:02:16,0
2013-03-29 10:17:26,127.31,20.05487,0.51318,2.39,44.597,2013-03-29 10:17:26,0
2013-03-29 10:32:36,126.96,21.20151,0.50495,2.59,44.697,2013-03-29 10:32:36,0
2013-03-29 10:46:41,125.91,21.56079,0.49437,2.71,44.577,2013-03-29 10:46:41,0
2013-03-29 11:02:16,124.98,21.60591,0.48262,2.83,44.367,2013-03-29 11:02:16,0
2013-03-29 11:17:26,124.04,23.63835,0.46616,3.0,44.347,2013-03-29 11:17:26,0
2013-03-29 11:32:36,122.87,23.26197,0.44735,3.12,44.367,2013-03-29 11:32:36,0
2013-03-29 11:46:41,121.7,24.88256,0.42619,3.21,44.337,2013-03-29 11:46:41,0
2013-03-29 12:02:16,120.29,25.56581,0.40621,3.39,43.787,2013-03-29 12:02:16,0
2013-03-29 12:17:26,118.76,27.11187,0.3827,3.18,43.547,2013-03-29 12:17:26,0
2013-03-29 12:32:36,117.36,28.65151,0.36624,3.18,43.977,2013-03-29 12:32:36,0
2013-03-29 12:46:41,116.36,28.96457,0.35449,2.99,43.817,2013-03-29 12:46:41,0
2013-03-29 13:02:16,115.09,28.18513,0.34743,3.24,43.387,2013-03-29 13:02:16,0
2013-03-29 13:17:26,114.3,28.80783,0.33098,3.04,43.227,2013-03-29 13:17:26,0
2013-03-29 13:32:36,113.23,31.36701,0.31922,3.12,42.647,2013-03-29 13:32:36,0
2013-03-29 13:46:41,112.19,32.02391,0.30394,3.1,42.407,2013-03-29 13:46:41,0
2013-03-29 14:02:16,111.07,31.69461,0.29101,2.93,42.317,2013-03-29 14:02:16,0
2013-03-29 14:17:26,109.84,33.18994,0.28513,2.7,42.577,2013-03-29 14:17:26,0
2013-03-29 14:32:36,108.87,34.31991,0.2769,2.56,42.607,2013-03-29 14:32:36,0
2013-03-29 14:46:41,108.25,35.1222,0.27338,2.53,42.497,2013-03-29 14:46:41,0
2013-03-29 15:02:16,107.8,36.10892,0.26867,2.53,42.497,2013-03-29 15:02:16,0
2013-03-29 15:17:26,107.28,36.05049,0.26162,2.39,42.597,2013-03-29 15:17:26,0
2013-03-29 15:32:36,106.78,35.52683,0.25457,2.28,42.577,2013-03-29 15:32:36,0
2013-03-29 15:46:41,106.35,35.29532000000001,0.25692,2.15,42.787,2013-03-29 15:46:41,0
2013-03-29 16:02:16,106.44,37.10936,0.25927,2.09,42.797,2013-03-29 16:02:16,0
2013-03-29 16:17:26,106.57,32.96622,0.26867,2.1,42.867,2013-03-29 16:17:26,0
2013-03-29 16:32:36,107.03,34.66261,0.27455,2.13,42.727,2013-03-29 16:32:36,0
2013-03-29 16:46:41,107.34,32.46564,0.27925,2.09,42.657,2013-03-29 16:46:41,0
2013-03-29 17:02:16,107.45,35.17986,0.27925,2.04,42.757,2013-03-29 17:02:16,0
2013-03-29 17:17:26,107.51,33.922259999999994,0.28043,1.98,42.707,2013-03-29 17:17:26,0
2013-03-29 17:32:36,107.71,33.63964,0.28396,1.91,42.817,2013-03-29 17:32:36,0
2013-03-29 17:46:41,107.9,32.41026,0.28396,1.82,42.907,2013-03-29 17:46:41,0
2013-03-29 18:02:16,108.29,32.41026,0.29218,1.79,42.937,2013-03-29 18:02:16,0
2013-03-29 18:17:26,108.64,30.6631,0.29336,1.72,43.137,2013-03-29 18:17:26,0
2013-03-29 18:32:36,109.08,32.1892,0.29689,1.65,43.287,2013-03-29 18:32:36,0
2013-03-29 18:46:41,109.55,30.3945,0.30276,1.6,43.407,2013-03-29 18:46:41,0
2013-03-29 19:02:16,110.15,28.91228,0.30747,1.57,43.507,2013-03-29 19:02:16,0
2013-03-29 19:17:26,110.8,29.91401,0.31099,1.55,43.537,2013-03-29 19:17:26,0
2013-03-29 19:32:36,111.29,28.03053,0.31569,1.54,43.437,2013-03-29 19:32:36,0
2013-03-29 19:46:41,111.62,28.75568,0.31805,1.54,43.717,2013-03-29 19:46:41,0
2013-03-29 20:02:16,111.9,28.03053,0.32392,1.53,43.657,2013-03-29 20:02:16,0
2013-03-29 20:17:26,112.3,28.65151,0.3298,1.53,43.867,2013-03-29 20:17:26,0
2013-03-29 20:32:36,112.64,28.34017,0.33098,1.52,43.817,2013-03-29 20:32:36,0
2013-03-29 20:46:41,113.01,27.4673,0.33685,1.51,43.807,2013-03-29 20:46:41,0
2013-03-29 21:02:16,113.28,27.7738,0.3392,1.5,43.937,2013-03-29 21:02:16,0
2013-03-29 21:17:26,113.51,28.49563,0.34156,1.5,43.967,2013-03-29 21:17:26,0
2013-03-29 21:32:36,113.72,28.03053,0.34391,1.49,44.037,2013-03-29 21:32:36,0
2013-03-29 21:46:41,113.96,28.03053,0.34508,1.48,44.197,2013-03-29 21:46:41,0
2013-03-29 22:02:16,114.19,26.50798,0.34978000000000004,1.47,44.127,2013-03-29 22:02:16,0
2013-03-29 22:17:26,114.36,25.76274,0.34978000000000004,1.47,44.277,2013-03-29 22:17:26,0
2013-03-29 22:32:36,114.72,25.46764,0.35214,1.46,44.047,2013-03-29 22:32:36,0
2013-03-29 22:46:41,114.83,25.66418,0.35449,1.45,44.107,2013-03-29 22:46:41,0
2013-03-29 23:02:16,114.98,26.05955,0.35214,1.45,43.947,2013-03-29 23:02:16,0
2013-03-29 23:17:26,115.07,25.32072,0.35214,1.44,43.827,2013-03-29 23:17:26,0
2013-03-29 23:32:36,115.07,25.91093,0.35449,1.42,43.787,2013-03-29 23:32:36,0
2013-03-29 23:46:41,115.45,25.71344,0.35919,1.4,44.107,2013-03-29 23:46:41,0
2013-03-30 00:02:16,115.65,23.97017,0.36154,1.37,44.227,2013-03-30 00:02:16,0
2013-03-30 00:17:26,115.89,24.4963,0.36271,1.34,44.187,2013-03-30 00:17:26,0
2013-03-30 00:32:36,116.12,23.82768,0.36859,1.31,44.167,2013-03-30 00:32:36,0
2013-03-30 00:46:41,116.34,24.30432,0.37212,1.28,44.177,2013-03-30 00:46:41,0
2013-03-30 01:02:16,116.79,24.20861,0.37329,1.24,44.187,2013-03-30 01:02:16,0
2013-03-30 01:17:26,117.07,23.87513,0.37917,1.19,44.357,2013-03-30 01:17:26,0
2013-03-30 01:32:36,117.33,24.16083,0.38505,1.16,44.247,2013-03-30 01:32:36,0
2013-03-30 01:46:41,117.6,23.35578,0.3874,1.13,44.017,2013-03-30 01:46:41,0
2013-03-30 02:02:16,117.75,25.36965,0.38858,1.12,44.327,2013-03-30 02:02:16,0
2013-03-30 02:17:26,118.06,24.25644,0.39093,1.12,44.297,2013-03-30 02:17:26,0
2013-03-30 02:32:36,118.24,21.74157,0.39445,1.12,44.067,2013-03-30 02:32:36,0
2013-03-30 02:46:41,118.54,21.96861,0.3968,1.11,44.257,2013-03-30 02:46:41,0
2013-03-30 03:02:16,118.77,23.54397,0.3968,1.08,44.307,2013-03-30 03:02:16,0
2013-03-30 03:17:26,119.03,21.96861,0.40268,1.07,44.367,2013-03-30 03:17:26,0
2013-03-30 03:32:36,119.33,22.88864,0.40503,1.09,44.277,2013-03-30 03:32:36,0
2013-03-30 03:46:41,119.53,22.24262,0.40621,1.11,44.247,2013-03-30 03:46:41,0
2013-03-30 04:02:16,119.61,22.1054,0.40738,1.11,44.307,2013-03-30 04:02:16,0
2013-03-30 04:17:26,119.87,21.83224,0.40738,1.12,44.317,2013-03-30 04:17:26,0
2013-03-30 04:32:36,120.06,21.87765,0.4109100000000001,1.13,44.427,2013-03-30 04:32:36,0
2013-03-30 04:46:41,120.14,21.112170000000006,0.41209,1.13,44.467,2013-03-30 04:46:41,0
2013-03-30 05:02:16,120.44,21.112170000000006,0.41444,1.1,44.497,2013-03-30 05:02:16,0
2013-03-30 05:17:26,120.59,20.84528,0.41914,1.1,44.527,2013-03-30 05:17:26,0
2013-03-30 05:32:36,120.91,19.53647,0.41914,1.1,44.547,2013-03-30 05:32:36,0
2013-03-30 05:46:41,121.2,21.06757,0.41914,1.09,44.607,2013-03-30 05:46:41,0
2013-03-30 06:02:16,121.34,20.14193,0.41914,1.08,44.507,2013-03-30 06:02:16,0
2013-03-30 06:17:26,121.55,20.6683,0.42384,1.06,44.637,2013-03-30 06:17:26,0
2013-03-30 06:32:36,121.65,20.93405,0.42502,1.06,44.607,2013-03-30 06:32:36,0
2013-03-30 06:46:41,121.84,18.9826,0.42854,1.08,44.757,2013-03-30 06:46:41,0
2013-03-30 07:02:16,121.99,19.83804,0.42854,1.1,44.627,2013-03-30 07:02:16,0
2013-03-30 07:17:26,122.08,19.3652,0.42854,1.11,44.687,2013-03-30 07:17:26,0
2013-03-30 07:32:36,122.15,20.09838,0.43089,1.18,44.787,2013-03-30 07:32:36,0
2013-03-30 07:46:41,122.17,20.40426,0.43207,1.28,44.327,2013-03-30 07:46:41,0
2013-03-30 08:02:16,122.35,19.66543,0.43207,1.33,44.757,2013-03-30 08:02:16,0
2013-03-30 08:17:26,122.38,21.06757,0.4356,1.44,44.397,2013-03-30 08:17:26,0
2013-03-30 08:32:36,122.38,19.10971,0.43089,1.68,44.647,2013-03-30 08:32:36,0
2013-03-30 08:46:41,122.27,19.88131,0.42502,1.83,44.607,2013-03-30 08:46:41,0
2013-03-30 09:02:16,122.04,19.02492,0.42267,1.97,44.597,2013-03-30 09:02:16,0
2013-03-30 09:17:26,121.87,20.09838,0.42267,2.1,44.657,2013-03-30 09:17:26,0
2013-03-30 09:32:36,121.9,19.49358,0.42031,2.17,44.677,2013-03-30 09:32:36,0
2013-03-30 09:46:41,121.68,19.70851,0.4179600000000001,2.16,44.757,2013-03-30 09:46:41,0
2013-03-30 10:02:16,121.56,19.27984,0.41561,2.31,44.687,2013-03-30 10:02:16,0
2013-03-30 10:17:26,121.37,20.14193,0.41326,2.55,44.577,2013-03-30 10:17:26,0
2013-03-30 10:32:36,121.02,20.44815,0.41444,2.85,44.437,2013-03-30 10:32:36,0
2013-03-30 10:46:41,120.76,20.31663,0.41326,2.99,44.377,2013-03-30 10:46:41,0
2013-03-30 11:02:16,120.17,21.47069,0.40974,3.22,44.107,2013-03-30 11:02:16,0
2013-03-30 11:17:26,119.81,22.88864,0.40503,3.34,44.207,2013-03-30 11:17:26,0
2013-03-30 11:32:36,119.46,23.02829,0.3968,3.65,44.147,2013-03-30 11:32:36,0
2013-03-30 11:46:41,118.73,23.73292,0.38505,3.76,44.177,2013-03-30 11:46:41,0
2013-03-30 12:02:16,117.95,23.16836,0.36977,3.84,44.157,2013-03-30 12:02:16,0
2013-03-30 12:17:26,117.0,24.11309,0.35449,3.77,44.007,2013-03-30 12:17:26,0
2013-03-30 12:32:36,116.06,25.91093,0.33685,3.92,43.987,2013-03-30 12:32:36,0
2013-03-30 12:46:41,115.17,26.05955,0.31452,3.94,43.797,2013-03-30 12:46:41,0
2013-03-30 13:02:16,113.75,27.31469,0.29806,3.87,43.607,2013-03-30 13:02:16,0
2013-03-30 13:17:26,112.4,27.7738,0.28043,4.11,43.337,2013-03-30 13:17:26,0
2013-03-30 13:32:36,111.0,28.18513,0.26397,4.3,42.967,2013-03-30 13:32:36,0
2013-03-30 13:46:41,109.57,28.34017,0.25104,4.4,42.617,2013-03-30 13:46:41,0
2013-03-30 14:02:16,108.31,29.38464,0.23576,4.39,42.297,2013-03-30 14:02:16,0
2013-03-30 14:17:26,106.99,30.12708,0.22518,4.24,41.757,2013-03-30 14:17:26,0
2013-03-30 14:32:36,105.97,29.54295,0.21695,4.08,41.497,2013-03-30 14:32:36,0
2013-03-30 14:46:41,104.86,29.33197,0.20755,3.93,41.767,2013-03-30 14:46:41,0
2013-03-30 15:02:16,104.09,28.39194,0.20049,3.82,41.777,2013-03-30 15:02:16,0
2013-03-30 15:17:26,103.2,29.06931,0.19579,3.7,41.707,2013-03-30 15:17:26,0
2013-03-30 15:32:36,102.7,30.18047,0.19462,3.46,41.837,2013-03-30 15:32:36,0
2013-03-30 15:46:41,102.3,29.91401,0.19109,3.29,41.917,2013-03-30 15:46:41,0
2013-03-30 16:02:16,102.21,29.27934,0.18992,3.28,42.017,2013-03-30 16:02:16,0
2013-03-30 16:17:26,102.28,30.12708,0.18756,3.24,42.067,2013-03-30 16:17:26,0
2013-03-30 16:32:36,102.25,29.38464,0.18639,3.1,42.147,2013-03-30 16:32:36,0
2013-03-30 16:46:41,102.24,30.34092,0.18639,2.97,42.177,2013-03-30 16:46:41,0
2013-03-30 17:02:16,102.19,31.58522,0.19227,2.85,42.397,2013-03-30 17:02:16,0
2013-03-30 17:17:26,102.43,31.09533,0.19579,2.72,42.417,2013-03-30 17:17:26,0
2013-03-30 17:32:36,102.96,29.7547,0.19814,2.6,42.617,2013-03-30 17:32:36,0
2013-03-30 17:46:41,103.43,28.703570000000006,0.2052,2.49,42.727,2013-03-30 17:46:41,0
2013-03-30 18:02:16,103.96,28.5995,0.2146,2.39,42.887,2013-03-30 18:02:16,0
2013-03-30 18:17:26,104.68,27.26391,0.21695,2.29,42.937,2013-03-30 18:17:26,0
2013-03-30 18:32:36,105.33,28.65151,0.22753,2.19,43.017,2013-03-30 18:32:36,0
2013-03-30 18:46:41,105.99,27.82505,0.23106,2.1,43.017,2013-03-30 18:46:41,0
2013-03-30 19:02:16,106.69,26.60815,0.23694,2.02,43.217,2013-03-30 19:02:16,0
2013-03-30 19:17:26,107.33,25.66418,0.24399,1.94,43.347,2013-03-30 19:17:26,0
2013-03-30 19:32:36,107.78,26.10919,0.24752,1.85,43.457,2013-03-30 19:32:36,0
2013-03-30 19:46:41,108.44,25.5167,0.25339,1.77,43.357,2013-03-30 19:46:41,0
2013-03-30 20:02:16,108.86,24.44824,0.25692,1.7,43.387,2013-03-30 20:02:16,0
2013-03-30 20:17:26,109.37,25.12551,0.25927,1.62,43.467,2013-03-30 20:17:26,0
2013-03-30 20:32:36,109.76,24.20861,0.2628,1.55,43.437,2013-03-30 20:32:36,0
2013-03-30 20:46:41,110.08,24.73736,0.26515,1.48,43.637,2013-03-30 20:46:41,0
2013-03-30 21:02:16,110.42,23.59114,0.2675,1.42,43.637,2013-03-30 21:02:16,0
2013-03-30 21:17:26,110.73,25.41862,0.27103,1.35,43.767,2013-03-30 21:17:26,0
2013-03-30 21:32:36,110.96,24.16083,0.27455,1.3,43.737,2013-03-30 21:32:36,0
2013-03-30 21:46:41,111.37,22.70311,0.28043,1.24,43.727,2013-03-30 21:46:41,0
2013-03-30 22:02:16,111.45,24.40021,0.28043,1.2,43.487,2013-03-30 22:02:16,0
2013-03-30 22:17:26,111.76,21.60591,0.28396,1.13,43.837,2013-03-30 22:17:26,0
2013-03-30 22:32:36,112.08,22.01416,0.28748,1.07,43.977,2013-03-30 22:32:36,0
2013-03-30 22:46:41,112.35,22.01416,0.29218,1.01,43.927,2013-03-30 22:46:41,0
2013-03-30 23:02:16,112.55,22.15109,0.29571,0.98,43.897,2013-03-30 23:02:16,0
2013-03-30 23:17:26,112.89,20.7567,0.29924,0.92,43.867,2013-03-30 23:17:26,0
2013-03-30 23:32:36,113.05,22.61064,0.30159,0.87,43.887,2013-03-30 23:32:36,0
2013-03-30 23:46:41,113.34,21.15682,0.30276,0.83,43.977,2013-03-30 23:46:41,0
2013-03-31 00:02:16,113.52,20.49209,0.30864,0.79,44.027,2013-03-31 00:02:16,0
2013-03-31 00:17:26,113.82,20.80096,0.31334,0.75,43.897,2013-03-31 00:17:26,0
2013-03-31 00:32:36,113.99,20.80096,0.31217,0.71,44.017,2013-03-31 00:32:36,0
2013-03-31 00:46:41,114.22,20.14193,0.31452,0.67,44.007,2013-03-31 00:46:41,0
2013-03-31 01:02:16,114.49,20.09838,0.32157,0.63,44.097,2013-03-31 01:02:16,0
2013-03-31 01:17:26,114.71,20.97851,0.32275,0.59,43.997,2013-03-31 01:17:26,0
2013-03-31 01:32:36,114.9,19.70851,0.32157,0.55,44.047,2013-03-31 01:32:36,0
2013-03-31 01:46:41,115.19,20.44815,0.3251,0.51,44.167,2013-03-31 01:46:41,0
2013-03-31 02:02:16,115.34,19.96799,0.32392,0.48,44.137,2013-03-31 02:02:16,0
2013-03-31 02:17:26,115.57,19.83804,0.32745,0.44,44.177,2013-03-31 02:17:26,0
2013-03-31 02:32:36,115.78,19.79482,0.33098,0.42,44.197,2013-03-31 02:32:36,0
2013-03-31 02:46:41,116.1,18.35349,0.33685,0.37,44.187,2013-03-31 02:46:41,0
2013-03-31 03:02:16,116.42,19.06729,0.34038,0.35,44.277,2013-03-31 03:02:16,0
2013-03-31 03:17:26,116.7,18.60385,0.34156,0.33,44.307,2013-03-31 03:17:26,0
2013-03-31 03:32:36,117.08,18.72967,0.34391,0.29,44.317,2013-03-31 03:32:36,0
2013-03-31 03:46:41,117.28,18.10484,0.35214,0.25,44.187,2013-03-31 03:46:41,0
2013-03-31 04:02:16,117.72,18.3951,0.35449,0.22,44.097,2013-03-31 04:02:16,0
2013-03-31 04:17:26,117.96,18.35349,0.35684,0.18,44.177,2013-03-31 04:17:26,0
2013-03-31 04:32:36,118.15,18.52021,0.35919,0.15,44.327,2013-03-31 04:32:36,0
2013-03-31 04:46:41,118.41,17.20774,0.36389,0.14,44.317,2013-03-31 04:46:41,0
2013-03-31 05:02:16,118.65,17.98115,0.36859,0.11,43.607,2013-03-31 05:02:16,0
2013-03-31 05:17:26,118.9,17.28835,0.36624,0.09,43.967,2013-03-31 05:17:26,0
2013-03-31 05:32:36,119.22,17.28835,0.37447,0.07,44.247,2013-03-31 05:32:36,0
2013-03-31 05:46:41,119.64,16.72811,0.37565,0.05,44.427,2013-03-31 05:46:41,0
2013-03-31 06:02:16,119.97,16.72811,0.38152,0.05,44.317,2013-03-31 06:02:16,0
2013-03-31 06:17:26,120.28,16.530279999999998,0.38505,0.06,44.247,2013-03-31 06:17:26,0
2013-03-31 06:32:36,120.49,17.69422,0.3874,0.09,44.427,2013-03-31 06:32:36,0
2013-03-31 06:46:41,120.67,17.24802,0.38858,0.11,44.417,2013-03-31 06:46:41,0
2013-03-31 07:02:16,120.69,15.982679999999998,0.38858,0.14,44.427,2013-03-31 07:02:16,0
2013-03-31 07:17:26,120.91,16.807570000000002,0.3921,0.19,44.377,2013-03-31 07:17:26,0
2013-03-31 07:32:36,121.18,17.12733,0.3968,0.24,44.297,2013-03-31 07:32:36,0
2013-03-31 07:46:41,121.4,17.450129999999998,0.40033,0.29,44.537,2013-03-31 07:46:41,0
2013-03-31 08:02:16,121.54,16.88723,0.40386,0.37,44.407,2013-03-31 08:02:16,0
2013-03-31 08:17:26,121.82,16.847379999999998,0.40386,0.45,44.437,2013-03-31 08:17:26,0
2013-03-31 08:32:36,121.9,16.099239999999998,0.40503,0.55,44.317,2013-03-31 08:32:36,0
2013-03-31 08:46:41,122.07,17.00706,0.40503,0.7,44.397,2013-03-31 08:46:41,0
2013-03-31 09:02:16,122.14,16.17718,0.40503,0.89,44.227,2013-03-31 09:02:16,0
2013-03-31 09:17:26,122.1,16.41215,0.40503,1.13,44.137,2013-03-31 09:17:26,0
2013-03-31 09:32:36,121.99,16.530279999999998,0.40621,1.41,44.037,2013-03-31 09:32:36,0
2013-03-31 09:46:41,122.06,16.56975,0.40621,1.69,43.997,2013-03-31 09:46:41,0
2013-03-31 10:02:16,121.88,16.530279999999998,0.40856,1.96,43.907,2013-03-31 10:02:16,0
2013-03-31 10:17:26,121.82,17.65342,0.40738,2.28,43.777,2013-03-31 10:17:26,0
2013-03-31 10:32:36,121.7,16.76782,0.40974,2.65,43.657,2013-03-31 10:32:36,0
2013-03-31 10:46:41,121.84,17.32872,0.40974,2.97,43.577,2013-03-31 10:46:41,0
2013-03-31 11:02:16,121.77,17.57196,0.40151,3.25,43.607,2013-03-31 11:02:16,0
2013-03-31 11:17:26,121.75,17.98115,0.40386,3.58,43.367,2013-03-31 11:17:26,0
2013-03-31 11:32:36,121.51,17.5313,0.40386,3.94,43.527,2013-03-31 11:32:36,0
2013-03-31 11:46:41,121.48,18.60385,0.39798,4.2,43.437,2013-03-31 11:46:41,0
2013-03-31 12:02:16,121.19,17.49069,0.40033,4.5,43.477,2013-03-31 12:02:16,0
2013-03-31 12:17:26,121.17,20.01141,0.39445,4.78,43.457,2013-03-31 12:17:26,0
2013-03-31 12:32:36,120.92,19.27984,0.38858,4.98,43.567,2013-03-31 12:32:36,0
2013-03-31 12:46:41,120.49,19.70851,0.37094,5.2,43.477,2013-03-31 12:46:41,0
